Title,Description,Link,Date,StartDate,EndDate,Location
KINO: SREČNO NAKLJUČJE,,"https://www.ikcsentjur.si/napovedujemo/KINO-SRECNO-NAKLJUCJE/
https://dogodki.kulturnik.si/?where=Ipav%C4%8Dev%20kulturni%20center%20%C5%A0entjur
https://dogodki.kulturnik.si/?where=%C5%A0entjur","četrtek, 14. marec 2024",2024-03-14T10:00:00+01:00,,"Ipavčev kulturni center Šentjur
Šentjur"
KINO: SREČNO NAKLUČJE,,"https://www.ikcsentjur.si/-RSS-dogodki/KINO-SRECNO-NAKLUCJE_1/
https://dogodki.kulturnik.si/?where=Ipav%C4%8Dev%20kulturni%20center%20%C5%A0entjur
https://dogodki.kulturnik.si/?where=%C5%A0entjur","četrtek, 14. marec 2024",2024-03-14T10:00:00+01:00,,"Ipavčev kulturni center Šentjur
Šentjur"
26. Festival dokumentarnega filma: Fantastična naprava,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-fantasticna-naprava/vstopnice-1180279.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T16:45:00+01:00,,"Cankarjev dom, Kosovelova dvorana
Ljubljana"
26. Festival dokumentarnega filma: Duhovnica,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-duhovnica/vstopnice-1180305.html
https://dogodki.kulturnik.si/?where=Kinodvor
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T18:00:00+01:00,,"Kinodvor
Ljubljana"
Mišek Julijan,,"http://www.lgl.si/si/predstave/vse-predstave/1160-Misek-Julijan
https://dogodki.kulturnik.si/?where=Mali%20oder%20LGL
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T18:00:00+01:00,,"Mali oder LGL
Ljubljana"
Duhovnica,,"https://www.kinodvor.org/film/duhovnica/
https://dogodki.kulturnik.si/?where=Kinodvor%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T18:00:00+01:00,2024-03-14T19:38:00+01:00,"Kinodvor dvorana
Ljubljana"
Osnove ozvočevanja,,"https://www.kotlovnica.si/sl/program/osnove-ozvocevanja
https://dogodki.kulturnik.si/?where=MC%20Kotlovnica
https://dogodki.kulturnik.si/?where=Kamnik","četrtek, 14. marec 2024",2024-03-14T18:00:00+01:00,,"MC Kotlovnica
Kamnik"
Dragan Petrovec: Ljubiti morilca (Predstavitev knjige esejev),,"http://mestoliterature.si/dragan-petrovec-ljubiti-morilca--06-03-2024.html
https://dogodki.kulturnik.si/?where=Knji%C5%BEnica%20Otona%20%C5%BDupan%C4%8Di%C4%8Da
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T18:00:00+01:00,,"Knjižnica Otona Župančiča
Ljubljana"
"Nedelja (130', biografska drama)",,"https://dogodki.kulturnik.si/?where=Kino%20Delavski%20Dom%20Trbovlje
https://dogodki.kulturnik.si/?where=Trbovlje","četrtek, 14. marec 2024",2024-03-14T18:00:00+01:00,2024-03-14T20:10:00+01:00,"Kino Delavski Dom Trbovlje
Trbovlje"
26. Festival dokumentarnega filma: Sestre v savni,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-sestre-v-savni/vstopnice-1180280.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T19:00:00+01:00,,"Cankarjev dom, Kosovelova dvorana
Ljubljana"
"Mladi virtuozi: Žan Pečenik - evfonij, Blaž Kozjek - pozavna",,"https://ljubljanafestival.si/event/zan-pecenik-evfonij-blaz-kozjek-pozavna/
https://dogodki.kulturnik.si/?where=Vite%C5%A1ka%20dvorana%2C%20Kri%C5%BEanke
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T19:00:00+01:00,,"Viteška dvorana, Križanke
Ljubljana"
3. Koncert simfoničnega cikla,,"https://sngmb.mojekarte.si/si/3-koncert-simfonicnega-cikla/vstopnice-1167198.html
https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Dvorana%20Ondine%20Otta%20Klasinc...
https://dogodki.kulturnik.si/?where=Maribor","četrtek, 14. marec 2024",2024-03-14T19:30:00+01:00,,"SNG Maribor: Dvorana Ondine Otta Klasinc...
Maribor"
Giacomo Puccini: Tosca,,"https://www.opera.si/sl/program/predstava/opera/tosca/?d=1546
https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T19:30:00+01:00,,"SNG Opera Balet Ljubljana
Ljubljana"
3. koncert Simfoničnega cikla,,"https://www.sng-mb.si/event/3-koncert-simfonicnega-cikla/
https://dogodki.kulturnik.si/?where=SNG%20Maribor
https://dogodki.kulturnik.si/?where=Maribor","četrtek, 14. marec 2024",2024-03-14T19:30:00+01:00,,"SNG Maribor
Maribor"
Simfonični Orkester RTV Slovenija - Kromatika 6,,"https://www.cd-cc.si/kultura/glasba/simfonicni-orkester-rtv-slovenija-kromatika-6-3
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T19:30:00+01:00,2024-03-14T22:00:00+01:00,"Cankarjev dom, Gallusova dvorana
Ljubljana"
"Kromatika 2023 2024, 6. koncertni večer",,"https://www.mojekarte.si/si/kromatika-2023-2024-6-koncertni-vecer/vstopnice-1168283.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T19:30:00+01:00,,"Cankarjev dom, Gallusova dvorana
Ljubljana"
Dobrodelna klasika,,"https://www.facebook.com/events/1357672134888512/
https://dogodki.kulturnik.si/?where=Vetrinjc%20-%20BarCoda%2C%20Maribor","četrtek, 14. marec 2024",2024-03-14T19:30:00+01:00,,"Vetrinjc - BarCoda, Maribor"
Večerja bedakov,,"https://www.ikcsentjur.si/napovedujemo/Vecerja-bedakov/
https://dogodki.kulturnik.si/?where=Ipav%C4%8Dev%20kulturni%20center%20%C5%A0entjur
https://dogodki.kulturnik.si/?where=%C5%A0entjur","četrtek, 14. marec 2024",2024-03-14T19:30:00+01:00,,"Ipavčev kulturni center Šentjur
Šentjur"
Kromatika 6: SO RTV Slovenija,,"https://simfoniki.rtvslo.si/kromatika-202324/
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T19:30:00+01:00,,"Cankarjev dom
Ljubljana"
Pangalaktični Grlorez,,"https://www.eventbrite.ie/e/pangalakticni-grlorez-rock-tickets-825653149797
https://dogodki.kulturnik.si/?where=Prul%C4%8Dek
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,,"Prulček
Ljubljana"
Gverila teater: Najboljša stvar dneva II,,"https://dogodki.kulturnik.si/?where=Klub%20Gromka
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,2024-03-14T21:30:00+01:00,"Klub Gromka
Ljubljana"
"26. Festival dokumentarnega filma: Nika Autor (kratki filmi, 1. sklop)",,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-nika-autor-kratki-filmi-1-sklop/vstopnice-1180313.html
https://dogodki.kulturnik.si/?where=Slovenska%20kinoteka
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,,"Slovenska kinoteka
Ljubljana"
Happy Ol’ McWeasel / Klon,,"https://www.facebook.com/events/365612119580288/
https://dogodki.kulturnik.si/?where=Orto%20Bar
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,,"Orto Bar
Ljubljana"
GOLAZEN | ab GLSC 2,,"https://www.mojekarte.si/si/golazen-ab-glsc-2/vstopnice-1180916.html
https://dogodki.kulturnik.si/?where=Tom%C4%8Deva%20dvorana
https://dogodki.kulturnik.si/?where=Dom%C5%BEale","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,,"Tomčeva dvorana
Domžale"
"Plesni teater Ljubljana, HNK Ivana Zajca Rijeka",,"https://www.kd-domzale.si/po-motivih-s-gruma-in-j-p-kamova-golazen-21-02-2024.html
https://dogodki.kulturnik.si/?where=Kulturni%20dom%20Franca%20Bernika%20Dom%C5%BEale
https://dogodki.kulturnik.si/?where=Dom%C5%BEale","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,,"Kulturni dom Franca Bernika Domžale
Domžale"
Fabula 2024: Maria Stepanova - Z druge strani,,"https://www.mojekarte.si/si/fabula-2024-maria-stepanova-z-druge-strani/vstopnice-1180705.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Klub%20CD
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,,"Cankarjev dom, Klub CD
Ljubljana"
Festival Fabula / Marija Stepanova: Z one strani (Literarni večer),,"http://mestoliterature.si/festival-fabula-/-marija-stepanova-z-one-strani-07-03-2024.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,,"Cankarjev dom
Ljubljana"
Mr. Bison / Kameniak,,"https://www.facebook.com/events/2185202718515781/
https://dogodki.kulturnik.si/?where=Klub%20Channel%20Zero
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,,"Klub Channel Zero
Ljubljana"
Emese Cuhorka & Csaba Molnár & En–Knap Group:Mojstrovina za šest plesalcev,,"https://www.mojekarte.si/si/emese-cuhorka-csaba-moln&aacute;r-en-knap-group-mojstrovina-za-sest-plesalcev/vstopnice-1181620.html
https://dogodki.kulturnik.si/?where=Center%20kulture%20%C5%A0panski%20borci
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,,"Center kulture Španski borci
Ljubljana"
Fabulin literarni večer: Marija Stepanova – Z one strani,,"https://www.cd-cc.si/kultura/literatura-in-humanistika/fabulin-literarni-vecer-marija-stepanova-z-one-strani
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Klub%20CD
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,2024-03-14T22:00:00+01:00,"Cankarjev dom, Klub CD
Ljubljana"
BigBand@SiTi: Tjaša Fabjančič,,"https://www.sititeater.si/bigbandsiti/bigbandsiti-tjasa-fabjancic/
https://dogodki.kulturnik.si/?where=SiTiTeater%2C%20Ljubljana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T20:00:00+01:00,,"SiTiTeater, Ljubljana
Ljubljana"
Gal Furlan Quartet,,"https://www.facebook.com/events/1661058504402207/
https://dogodki.kulturnik.si/?where=Max%20klub%20Velenje
https://dogodki.kulturnik.si/?where=Velenje","četrtek, 14. marec 2024",2024-03-14T20:30:00+01:00,,"Max klub Velenje
Velenje"
Aleš Rendla kvintet,,"https://www.facebook.com/events/737747118299841/
https://dogodki.kulturnik.si/?where=Blunout
https://dogodki.kulturnik.si/?where=Dom%C5%BEale","četrtek, 14. marec 2024",2024-03-14T20:30:00+01:00,,"Blunout
Domžale"
26. Festival dokumentarnega filma: Mladi in ambiciozni,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-mladi-in-ambiciozni/vstopnice-1180281.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T21:00:00+01:00,,"Cankarjev dom, Kosovelova dvorana
Ljubljana"
Kako seksati,,"https://www.kinodvor.org/film/kako-seksati/
https://dogodki.kulturnik.si/?where=Kinodvor%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T21:00:00+01:00,2024-03-14T22:38:00+01:00,"Kinodvor dvorana
Ljubljana"
JazzzklubMezzoforte tradicionalnefreestylekaraoke&jamsession CEO_3,,"http://tovarna.org/node/10820
https://dogodki.kulturnik.si/?where=Tovarna%20Rog
https://dogodki.kulturnik.si/?where=Ljubljana","četrtek, 14. marec 2024",2024-03-14T21:00:00+01:00,2024-03-15T01:00:00+01:00,"Tovarna Rog
Ljubljana"
Dejan Vunjak in Brendijeve barabe,,"https://www.facebook.com/photo/?fbid=920118012808010&set=a.343441213809029
https://dogodki.kulturnik.si/?where=Kulturni%20center%20Semi%C4%8D
https://dogodki.kulturnik.si/?where=Semi%C4%8D","petek, 15. marec 2024",Fri Mar 15 2024 00:00:00 GMT+0100 (Central European Standard Time),,"Kulturni center Semič
Semič"
Oppenheimer,,"https://www.kinodvor.org/film/oppenheimer/
https://dogodki.kulturnik.si/?where=Kinodvor%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 14:15:00 GMT+0100 (Central European Standard Time),Fri Mar 15 2024 17:24:00 GMT+0100 (Central European Standard Time),"Kinodvor dvorana
Ljubljana"
Orkester Slovenske vojske in gosti,,"https://www.kd-krsko.si/program/svecana-akademija-ob-25-obletnici-delovanja-ozvvs-krsko
https://dogodki.kulturnik.si/?where=Kulturni%20dom%20Kr%C5%A1ko
https://dogodki.kulturnik.si/?where=Kr%C5%A1ko","petek, 15. marec 2024",Fri Mar 15 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Kulturni dom Krško
Krško"
Besedni popotniki / Mark Haddon: Skrivnostni primer ali kdo je umoril psa 12+ (Pogovor o knjigi),,"http://mestoliterature.si/besedni-popotniki-/-mark-haddon-skrivnostni-primer-ali-kdo-je-umoril-psa-12--06-03-2024.html
https://dogodki.kulturnik.si/?where=Knji%C5%BEnica%20Be%C5%BEigrad
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Knjižnica Bežigrad
Ljubljana"
26. Festival dokumentarnega filma: Deloholiki,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-deloholiki/vstopnice-1180282.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom, Kosovelova dvorana
Ljubljana"
"Nedelja (130', biografska drama)",,"https://dogodki.kulturnik.si/?where=Kino%20Delavski%20Dom%20Trbovlje
https://dogodki.kulturnik.si/?where=Trbovlje","petek, 15. marec 2024",Fri Mar 15 2024 17:00:00 GMT+0100 (Central European Standard Time),Fri Mar 15 2024 19:10:00 GMT+0100 (Central European Standard Time),"Kino Delavski Dom Trbovlje
Trbovlje"
Žogica Marogica,,"https://www.lg-mb.si/predstave/zogica-marogica/
https://dogodki.kulturnik.si/?where=Velika%20dvorana%2C%C2%A0Lutkovno%20gledali%C5%A1%C4%8De%20Maribor
https://dogodki.kulturnik.si/?where=Maribor","petek, 15. marec 2024",Fri Mar 15 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Velika dvorana, Lutkovno gledališče Maribor
Maribor"
Tajno društvo PGC,,"http://www.lgl.si/si/predstave/vse-predstave/560-Tajno-drustvo-PGC
https://dogodki.kulturnik.si/?where=Veliki%20oder%20LGL
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 17:00:00 GMT+0100 (Central European Standard Time),,"Veliki oder LGL
Ljubljana"
Paranoid 25 let,,"https://www.facebook.com/events/572401175023563/
https://dogodki.kulturnik.si/?where=AKC%20Metelkova%20mesto
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 18:00:00 GMT+0100 (Central European Standard Time),,"AKC Metelkova mesto
Ljubljana"
BOB MARLEY: ONE LOVE,,"https://www.mojekarte.si/si/bob-marley-one-love/vstopnice-1180917.html
https://dogodki.kulturnik.si/?where=Tom%C4%8Deva%20dvorana
https://dogodki.kulturnik.si/?where=Dom%C5%BEale","petek, 15. marec 2024",Fri Mar 15 2024 18:00:00 GMT+0100 (Central European Standard Time),,"Tomčeva dvorana
Domžale"
26. Festival dokumentarnega filma: Ladja,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-ladja/vstopnice-1180306.html
https://dogodki.kulturnik.si/?where=Kinodvor
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 18:00:00 GMT+0100 (Central European Standard Time),,"Kinodvor
Ljubljana"
Ladja,,"https://www.kinodvor.org/film/ladja/
https://dogodki.kulturnik.si/?where=Kinodvor%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 18:00:00 GMT+0100 (Central European Standard Time),Fri Mar 15 2024 19:05:00 GMT+0100 (Central European Standard Time),"Kinodvor dvorana
Ljubljana"
Kolektivno za kolektivno,,"https://www.kotlovnica.si/sl/program/kolektivno-za-kolektivno
https://dogodki.kulturnik.si/?where=MC%20Kotlovnica
https://dogodki.kulturnik.si/?where=Kamnik","petek, 15. marec 2024",Fri Mar 15 2024 18:00:00 GMT+0100 (Central European Standard Time),,"MC Kotlovnica
Kamnik"
DJ BaYo / Jizah a.k.a. Funkenstein,,"https://www.galahala.com/arhiv/balkan-campers-sarajevo-84-afterparty/29915/
https://dogodki.kulturnik.si/?where=Gala%20hala
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 18:00:00 GMT+0100 (Central European Standard Time),,"Gala hala
Ljubljana"
KINO: MADAME WEB,,"https://www.ikcsentjur.si/napovedujemo/KINOPriscilla_2_1/
https://dogodki.kulturnik.si/?where=Ipav%C4%8Dev%20kulturni%20center%20%C5%A0entjur
https://dogodki.kulturnik.si/?where=%C5%A0entjur","petek, 15. marec 2024",Fri Mar 15 2024 19:00:00 GMT+0100 (Central European Standard Time),,"Ipavčev kulturni center Šentjur
Šentjur"
Vinko Barić: Diskografija ex-YU punka in novega vala,,"https://www.kinosiska.si/dogodek/vinko-baric-diskografija-ex-yu-punka-in-novega-vala/
https://dogodki.kulturnik.si/?where=CUK%20Kino%20%C5%A0i%C5%A1ka
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 19:00:00 GMT+0100 (Central European Standard Time),,"CUK Kino Šiška
Ljubljana"
KAKO SEKSATI,,"https://www.mojekarte.si/si/kako-seksati/vstopnice-1180919.html
https://dogodki.kulturnik.si/?where=Kinoklub%20Vi%C4%8D
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 19:00:00 GMT+0100 (Central European Standard Time),,"Kinoklub Vič
Ljubljana"
26. Festival dokumentarnega filma: Mož v črnem,,"https://www.mojekarte.si/si/26-festival-dokumentarnega-filma-moz-v-crnem/vstopnice-1180283.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 19:15:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom, Kosovelova dvorana
Ljubljana"
"Dežela nevarnih (110', akcija, triler)",,"https://dogodki.kulturnik.si/?where=Kino%20Delavski%20Dom%20Trbovlje
https://dogodki.kulturnik.si/?where=Trbovlje","petek, 15. marec 2024",Fri Mar 15 2024 19:15:00 GMT+0100 (Central European Standard Time),Fri Mar 15 2024 21:15:00 GMT+0100 (Central European Standard Time),"Kino Delavski Dom Trbovlje
Trbovlje"
Večer poezije: Besni Dante ft. Dvovrstičnice,,"https://www.kotlovnica.si/sl/program/vecer-poezije-besni-dante-ft.-dvovrsticnice
https://dogodki.kulturnik.si/?where=MC%20Kotlovnica
https://dogodki.kulturnik.si/?where=Kamnik","petek, 15. marec 2024",Fri Mar 15 2024 19:30:00 GMT+0100 (Central European Standard Time),,"MC Kotlovnica
Kamnik"
Batista Cadillac,,"https://www.zkts-ms.si/batista-cadillac-mim-pravil/
https://dogodki.kulturnik.si/?where=Gledali%C5%A1%C4%8De%20Park
https://dogodki.kulturnik.si/?where=Murska%20Sobota","petek, 15. marec 2024",Fri Mar 15 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Gledališče Park
Murska Sobota"
Manca Špik,,"https://www.facebook.com/events/1637685863432834/
https://dogodki.kulturnik.si/?where=Kulturni%20center%20La%C5%A1ko
https://dogodki.kulturnik.si/?where=La%C5%A1ko","petek, 15. marec 2024",Fri Mar 15 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Kulturni center Laško
Laško"
Noair,,"https://www.facebook.com/events/1088740462147451/
https://dogodki.kulturnik.si/?where=Gledali%C5%A1%C4%8De%20Tartini
https://dogodki.kulturnik.si/?where=Piran","petek, 15. marec 2024",Fri Mar 15 2024 19:30:00 GMT+0100 (Central European Standard Time),,"Gledališče Tartini
Piran"
Mešalnica24: Spring edition,,"https://www.facebook.com/events/1205645993629736/
https://dogodki.kulturnik.si/?where=Klub%20eMCe%20plac%2C%20Velenje
https://dogodki.kulturnik.si/?where=Velenje","petek, 15. marec 2024",Fri Mar 15 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Klub eMCe plac, Velenje
Velenje"
"Zlati abonma: Simfonični orkester mesta Birmingham, dir. Kazuki Yamada",,"https://www.cd-cc.si/kultura/glasba/simfonicni-orkester-mesta-birmingham
https://dogodki.kulturnik.si/?where=Cankarjev%20dom
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom
Ljubljana"
Tartuffe,,"https://sngmb.mojekarte.si/si/tartuffe/vstopnice-1173177.html
https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Dvorana%20Frana%20%C5%BDi%C5%BEka
https://dogodki.kulturnik.si/?where=Maribor","petek, 15. marec 2024",Fri Mar 15 2024 20:00:00 GMT+0100 (Central European Standard Time),,"SNG Maribor: Dvorana Frana Žižka
Maribor"
Simfonični orkester mesta Birmingham,,"https://www.cd-cc.si/kultura/glasba/simfonicni-orkester-mesta-birmingham
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 20:00:00 GMT+0100 (Central European Standard Time),Fri Mar 15 2024 23:00:00 GMT+0100 (Central European Standard Time),"Cankarjev dom, Gallusova dvorana
Ljubljana"
27. pripovedovalski festival: Veter z zahoda,,"https://www.mojekarte.si/si/27-pripovedovalski-festival-veter-z-zahoda/vstopnice-1181073.html
https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Klub%20CD
https://dogodki.kulturnik.si/?where=Ljubljana","petek, 15. marec 2024",Fri Mar 15 2024 20:00:00 GMT+0100 (Central European Standard Time),,"Cankarjev dom, Klub CD
Ljubljana"
