Title,Description,Link,Date,Location
Čezmejni filmski festival Poklon viziji,,/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"

					08.10.2024 - 13.10.2024
				 
","

						Nova Gorica in Gorica (I)
					"
Čezmejni filmski festival Poklon viziji,,/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"

					08.10.2024 - 13.10.2024
				 
","

						Nova Gorica in Gorica (I)
					"
Čezmejni plesni festival Vis-a-vì,,/sl/koledar-dogodkov/2024-10-16/2024021711304796/cezmejni-plesni-festival-visavì/,"

					16.10.2024
				 

					17:00
												","

						SNG Nova Gorica, Teatro Verdi Gorica, Teatro di Cormons, Teatro di Gradisca
					"
Goriška zborovska srečanja: celovečerni koncert ob 10. obletnici smrti skladatelja Pavleta Merkùja,,/sl/koledar-dogodkov/2024-10-20/2024021808111755/goriska-zborovska-srecanja:-celovecerni-koncert-ob-10-obletnici-smrti-skladatelja-pavleta-merkùja/,"

					20.10.2024
				 

					18:00
												","

						Gorica (I), Nova Gorica
					"
Hodi in odleti s Sabotina,,/sl/koledar-dogodkov/2024-10-26/2024021808134749/hodi-in-odleti-s-sabotina/,"

					26.10.2024
				 

					11:00
												","

						izhodišče: parkirišče pri Solkanskem mostu
					"
24. mednarodni festival sodobnih umetniških praks Pixxelpoint,,/sl/koledar-dogodkov/2024-11-07/2024021808175801/24-mednarodni-festival-sodobnih-umetniskih-praks-pixxelpoint/,"

					07.11.2024
				 

					20:00
												","

						Mestna galerija Nova Gorica, Galerija Tir, Galerija Agore Gorica (I) in drugje
					"
Premiera predstave V iskanju izgubljenega jezika,,/sl/koledar-dogodkov/2024-11-14/2024021808192803/premiera-predstave-v-iskanju-izgubljenega-jezika/,"

					14.11.2024
				 

					20:00
												","

						SNG Nova Gorica
					"
Ta veseli dan kulture v Štandrežu – dogodek za otroke slovenskih vrtcev in šol iz Štandreža,,/sl/koledar-dogodkov/2024-12-03/2024021808243068/ta-veseli-dan-kulture-v-standrezu-–-dogodek-za-otroke-slovenskih-vrtcev-in-sol-iz-standreza/,"

					03.12.2024
				 

					11:00
												","

						Župnijski dom Anton Gregorčič Štandrež, Gorica (I)
					"
Odprtje razstave Pobrateni kraji / občine,,/sl/koledar-dogodkov/2024-12-03/2024021808262277/odprtje-razstave-pobrateni-kraji---obcine/,"

					03.12.2024
				 

					18:00
												","

						vhodna avla Pokrajinskega arhiva v Novi Gorici
					"
Božično-novoletna kotalkarska revija,,/sl/koledar-dogodkov/2024-12-07/2024021808282241/bozicnonovoletna-kotalkarska-revija/,"

					07.12.2024 - 08.12.2024
				 
","

						La Valletta Gorica (I) in dvorana Balon Nova Gorica
					"
Božično-novoletna kotalkarska revija,,/sl/koledar-dogodkov/2024-12-07/2024021808282241/bozicnonovoletna-kotalkarska-revija/,"

					07.12.2024 - 08.12.2024
				 
","

						La Valletta Gorica (I) in dvorana Balon Nova Gorica
					"
