Title,Description,Link,Date,StartDate,EndDate,Location
Zmago Jeraj: Z visokim korakom prestopim okensko polico,"
Izbrane slike, fotografije in grafike iz zgodnje zrele faze Jerajevega opusa, iz konca šestdesetih in sedemdesetih let.
 Izbrane slike, fotografije in grafike iz zgodnje zrele faze Jerajevega opusa, iz konca šestdesetih in sedemdesetih let. Zmago Jeraj (1937–2015) je bil široko razgledana osebnost, pri čemer je eden od intrigantnih vidikov njegovega miselnega sveta zanimanje za literaturo. Med drugim v ta okvir spada njegovo navdušenje nad delom poljskega pisatelja in likovnika Bruna Schulza (1892–1942). Razstava skuša z nekaterimi svojimi elementi simbolično povezati oba avtorja. Zato smo si naslov izposodili iz Julijske noči, ene od Schulzevih zgodb. Del besedila te zgodbe, z visokim korakom prestopim okensko polico, dobro označuje skupino Jerajevih del, ki vzbujajo našo pozornost. Gre za izbrane slike, fotografije in grafike iz zgodnje zrele faze Jerajevega opusa, iz konca šestdesetih in sedemdesetih let, pri katerih se je ukvarjal s specifičnim problemom: gre za odnos in prehajanje med notranjim in zunanjim prostorom, med notranjščinami in zunanjščinami, med zaprtim in odprtim. Na podobah, izpostavljenih na razstavi, se kot motiv pogosto pojavljajo zamejitve, pregrade in ograde na eni strani ter prehodi in odprtine, ki »prebijajo« prve, na drugi. Z vprašanjem prostorskosti v delih Zmaga Jeraja se povezuje tudi oblikovanje postavitve razstave, pod katero se podpisuje Toni Soprano Meneglejte.
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.0546,14.493
https://mglc.si/sl/razstave/36/zmago-jeraj/","Friday, 08. March 2024 - Sunday, 16. June 2024",,,"Ljubljana, MGLC Grad Tivoli"
Gregorjevo - Vuč u vodo,"
Gregorjevo ali »Vuč u vodo« je tržiški običaj, ki je v preteklosti živel med domačimi čevljarji. Na ta dan so namreč v svojih delavnicah prenehali z delom pri luči.
 Tržiška šega “Vuč u vodo” nedvomno spada med najlepše in najtežje pričakovane dogodke v koledarskem letu. Šego obujamo 11. marca, na predvečer sv. Gregorja. Gre za večstoletni tržiški običaj, ki je v preteklosti živel med domačimi čevljarji. Na ta dan so namreč v svojih delavnicah prenehali z delom pri luči. Čevljarski vajenci so svoje mojstre prosili za dovoljenje izdelati hišice med “šihtom” (delovnim dnem). Vsak vajenec je zgrabil najbližji “camboh” (pehar ali košaro), ga napolnil z oblanci, vse skupaj pomešal z močnim lepilom, zažgal in pehar spustil po vodi. Ker čevljarskih vajencev v Tržiču ni več, to šego obujajo otroci tržiških vrtcev in šol. Na predvečer gregorjevega se zberejo in spustijo hišice po Tržiški Bistrici.  V četrtek, 7. marca 2024, ob 18. uri bo v Galeriji Atrij Občine Tržič odprtje razstave z naslovom Življenje teče, ko po vodi zaplavajo gregorčki, na kateri sta v eno celoto povezani dve tradiciji, ki sta vpisani v Register nesnovne kulturne dediščine: spuščanje gregorčkov in klekljanje idrijske čipke. Razstava je nastala v sodelovanju Tržiškega muzeja z Društvom klekljaric idrijske čipke – skupina Idrija 2 in Zavodom za turizem Idrija. 11. 3. 2024Ponedeljkovo popoldne bo v Osnovni šoli Tržič popestreno z delavnico izdelovanja gregorčkov, v rovu pod dvorcem Neuhaus si bo mogoče ogledati razstavo gregorčkov in dobre pol stoletja star film o praznovanju gregorjevega v Tržiču, stojnice bodo ponujale nekaj izbranih jedi in pijač, še vedno bo odprta razstava v Galeriji Atrij Občine Tržič. Če bodo razmere v Kurnikovi hiši omogočale, bodo tudi v njej razstavljeni gregorčki in v krušni peči se bodo pekli ptički, izdelani iz kvašenega testa. 18.00 - zbor v atriju Občine Tržič in nastop Pihalnega orkestra Tržič,18.15 - sprevod z baklami po Trgu svobode do Osnovne šole Tržič,18.30 - kulturni program učencev in učiteljev Osnovne šole Tržič in mojster Hatana,19.00 - spust gregorčkov po Tržiški Bistrici.
Tip: Etnološke prireditve
Organizator: Občina Tržič, Trg svobode 18, 4290 Tržič
","https://www.google.com/maps/dir/Current+Location/46.3634,14.309
http://www.visit-trzic.com/prireditve/vuc-u-vodo.html","Monday, 11. March 2024",,,"Tržič, Tržič - staro mestno jedro"
Teden restavracij / Pomlad 2024,"
Teden restavracij je največja slovenska kulinarična akcija, v sklopu katere najboljše slovenske restavracije in chefi dvakrat letno - spomladi in jeseni - predstavijo avtorske kulinarične kreacije po dobrojedcem prijazni ceni.
 Teden restavracij je največja slovenska kulinarična akcija, v sklopu katere najboljše slovenske restavracije in chefi dvakrat letno - spomladi in jeseni - predstavijo avtorske kulinarične kreacije po dobrojedcem prijazni ceni. Letošnji pomladni Teden restavracij se bo odvil od 15. do 24. marca, ko bo več kot 100 vrhunskih slovenskih restavracij vabilo na prav posebne degustacijske menije. Rezervacije se odprejo 2. oktobra, mizo pa si lahko zagotovite na www.tedenrestavracij.si. V akciji sodelujejo številne restavracije, nagrajene z Michelinovimi zvezdicami ali priporočili priznanih mednarodnih kulinaričnih združenj in ocenjevalcev. S tokratno temo Original, ne kopija! organizatorji izpostavljajo drugačnost, posebnost in izvirnost restavracij.
Tip: Gastronomske prireditve
Kontakt: VIVI d.o.o.                                                                info@vivi.si
",https://vivi.si/,"Friday, 15. March 2024 - Sunday, 24. March 2024",,,"Slovenija, 111 slovenskih restavracij"
FIS finale svetovnega pokala v smučarskih skokih Planica 2024,"
Planica bo med 21. in 24. marcem 2024 gostila tradicionalen zaključek svetovnega pokala v smučarskih skokih.
 Planica bo med 21. in 24. marcem 2024 gostila tradicionalen zaključek svetovnega pokala v smučarskih skokih. Uradni del se bo na letalnici bratov Gorišek začel v četrtek s kvalifikacijami, ki si jih bodo ogledali tudi številni šolarji. Petek je rezerviran za prvo posamično tekmo, vrhunec tekmovalnega konca tedna v dolini pod Poncami bo sobotna ekipna tekma. Nedelja bo v znamenju zadnje posamične tekme v poletih, s katero se bo končala tekmovalna sezona 2023/2024. Slovenski orli bodo pod vodstvom glavnega trenerja znova iskali priložnosti za osvojitev najvišjih mest pred domačimi navijači.
Tip: Športne prireditve
Organizator: Zavod Sloski
","https://www.google.com/maps/dir/Current+Location/46.4838,13.7249
http://www.planica.si/","Thursday, 21. March 2024 - Sunday, 24. March 2024",,,"Planica, Nordijski center Planica"
Odprta kuhna,"
Kulinarična tržnica v središču mesta, ki vsak sončni petek med marcem in novembrom med svoje stojnice privablja gurmane in kulinarične (avan)turiste. 

Tip: Gastronomske prireditve
Kontakt: info@odprtakuhna.si
","https://www.google.com/maps/dir/Current+Location/46.051,14.5077
https://www.odprtakuhna.si/
https://www.odprtakuhna.si/","Friday, 22. March 2024 - Friday, 25. October 2024",,,"Ljubljana, Pogačarjev trg, Ljubljana"
Med naravo in kulturo,"
Razstava je zakladnica slovenske in zunaj evropske dediščine vsakdana in praznika z več kot 3000 razstavljenimi predmeti.
 Razstava je zakladnica slovenske in zunaj evropske dediščine vsakdana in praznika z več kot 3000 razstavljenimi predmeti. Na razstavi kustosi SEM pripovedujejo svojo zgodbo njihovih zgodb: predstavljajo bogastvo namenov, za kakršne so naši prednamci predmete izdelovali, jih uporabljali in kako so se skozi prostor in čas razlikovale in spreminjale njihove oblike, ki jih pogojuje univerzalna težnja po preživetju v naravnem okolju, v katerem smo se rodili.
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.055,14.5162
https://www.etno-muzej.si/sl/stalne-razstave/med-naravo-in-kulturo
https://www.visitljubljana.com/sl/obiskovalci/nacrtujte-svoj-obisk/prireditve/med-naravo-in-kulturo/","Thursday, 09. March 2006 - Thursday, 31. January 2030",,,"Ljubljana, Slovenski etnografski muzej"
Plečnikova Lectarija,"
Načrte za Lectarijo, prodajalno domače in umetne obrti na Kongresnem trgu v Ljubljani, ki sta jo vodila Robert Freyer in Henrieta Krbavčič – Freyer, je izdelal arhitekt Jože Plečnik leta 1939. Z izbranim pohištvom, svetili in miniaturami je z njemu prepoznano govorico ustvaril poseben prostor in poklon rokodelskim izdelkom.
 Načrte za Lectarijo, prodajalno domače in umetne obrti na Kongresnem trgu v Ljubljani, ki sta jo vodila Robert Freyer in Henrieta Krbavčič – Freyer, je izdelal arhitekt Jože Plečnik leta 1939. Z izbranim pohištvom, svetili in miniaturami je z njemu prepoznano govorico ustvaril poseben prostor in poklon rokodelskim izdelkom. Navdih in pobudo za izdelavo načrtov je arhitekt našel tudi v svečarski in medičarski delavnici Jakoba Krbavčiča na Trubarjevi ulici, kamor je rad zahajal in kjer so ga s svojo skladnostjo in lepoto materialov navdihovali izdelki iz voska in lecta. Opremi obeh lokalov, Lectarije in Krbavčičeve svečarske in medičarske delavnice, sta danes muzealiji, ki ju je Slovenski etnografski muzej prevzel v svojo hrambo. Na novi stalni razstavi Plečnikova Lectarija, sedaj ponovno povezani, pričata o Plečnikovem globokem razumevanju in spoštovanju umetnostno obrtnega dela. Pričata o tradiciji in pomenu svečarske in medičarske obrti, vezeh med družinama Krbavčič in Freyer in spominih njunih potomcev. Avtorica koncepta razstave in kustosinja je dr. Tanja Roženbergar. Kot pravi sama, je razstava Plečnikova Lectarija “zgodba o medičarskih in svečarskih izdelkih, rokodelskih znanjih in sodelovanju, prijateljstvu, ljubezni in življenjski zgodbi dveh družin, ki ju povezujeta Ljubljana in arhitekt Jože Plečnik”.
Tip: Kulturne prireditve, Etnološke prireditve

","https://www.google.com/maps/dir/Current+Location/46.0551,14.5165
https://www.etno-muzej.si/sl/razstave/plecnikova-lectarija
https://www.etno-muzej.si/sl/razstave/plecnikova-lectarija","Wednesday, 01. June 2022 - Tuesday, 01. June 2032",,,"Ljubljana, Slovenski etnografski muzej"
ARBADAKARBA CIRKUS," Zakaj birokrat,
ki ne zna odpreti vrat?
Vrzimo v zrak birokracijo,
in ujemimo cirkuško poezijo.
Manipuliraj rekvizite različne
in premakni misli nepremične.
Vsak dan je cirkus na sporedu,
a za nas bodo torki kar v redu.
Predznanje sploh ni pomembno
imamo sanje in to je največ vredno! Cirkuška druženja so odprta prav za vse!
Prijave niso potrebne, prideš vsak torek, ko si zaželiš novega cirkuškega znanja in družbe.
Otroci do 10. leta potrebujejo spremstvo starša ali skrbnika. S seboj prinesite dodatno obutev za dvorano. Naj se cirkuško veselje prične! Več informacij: https://www.cid.si/tecaj/arbadakarba-cirkus/
Tip: Zabavne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4193,15.8701
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/arbadakarba-cirkus/","Tuesday, 10. October 2023 - Tuesday, 30. April 2024",,,"Ptuj, Stara steklarska - Velika dvorana"
Ljubljana. Zgodovina. Mesto.,"
Spoznajte zgodovino Ljubljane, njen pomemben geostrateški položaj ter izjemne dogodke od prazgodovine do 20. stoletja.
 Spoznajte zgodovino Ljubljane, njen pomemben geostrateški položaj ter izjemne dogodke od prazgodovine do 20. stoletja. Ob prelomnicah, cesarjih in kraljih ter predsednikih, se na razstavi srečajte tudi z vsakdanjim življenjem v mestu in običajnimi ljudmi, ki so v mestu bivali in v njem pustili svoj pečat.
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.055,14.504
https://mgml.si/sl/mestni-muzej/razstave/273/ljubljana-zgodovina-mesto/
https://mgml.si/sl/mestni-muzej/razstave/273/ljubljana-zgodovina-mesto/","Friday, 01. December 2023 - Tuesday, 31. December 2030",,,"Ljubljana, Mestni muzej Ljubljana - MGML"
RAZSTAVA DIJAKOV IN DIJAKINJ UMETNIŠKE GIMNAZIJE PTUJ 2023,"
Vabljeni na razstavo. 
 Vabljeni na razstavo.  
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4183,15.8718
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/prva-razstava-dijakov-in-dijakinj-umetniske-gimnazije-ptuj-2023-2/","Tuesday, 19. December 2023 - Sunday, 31. March 2024",,,"Ptuj, Fuerstova hiša Ptuj"
"RAZSTAVA IN? KAJ SMO ODKRILI?, Salon umetnosti"," RAZSTAVA IN? KAJ SMO ODKRILI?, Salon umetnosti Med arheološkimi raziskavami se arheologi redno srečujejo z radovednimi obiskovalci. Eno izmed najpogostejših vprašanj, ki jim ga zastavljajo, je “In? kaj ste odkrili?” Popeljali vas bomo skozi štiri najdišča Ptuja in njegove okolice, katerih odkritja so pomembno prispevala k obogatitvi kulturne dediščine na tem območju. Avtorici razstave: Iva Ciglar, Mojca Vomer Gojkovič (PMPO) Razstava je nastala v sodelovanju Pokrajinskega muzeja Ptuj – Ormož in PJP d.o.o. (Kaja Stemberger Flegar in Jasna Vinder) Več informacij: https://pmpo.si/obcasne_razstave/in-kaj-smo-odkrili/
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.419,15.8717
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/razstava-in-kaj-smo-odkrili-salon-umetnosti/","Thursday, 21. December 2023 - Tuesday, 21. May 2024",,,"Ptuj, Salon umetnosti"
Festivalski utrip 2024," Festivalski utrip v najstarejše slovensko mesto prinaša pisano paleto kulturnega dogajanja! Ptuj bo skozi vse leto in še posebej poleti obarvan z živahnimi odtenki glasbe, poezije, gledališča, likovne umetnosti in pouličnega ustvarjanja. Barvite ulice, terase, trgi in drugi zanimivi kotički mesta bodo služili kot razgibana kulisa za edinstvena doživetja. Izberite svoj odtenek zabave v starem mestu novih doživetij!   
Tip: Festivali

","https://www.google.com/maps/dir/Current+Location/46.2293,15.8717
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/festivalski-utrip-2024/","Monday, 01. January 2024 - Tuesday, 31. December 2024",,,Ptuj
"Razstava sobnih rastlin, ananasovk in orhidej","
Ob tropskih lepoticah, ananasovkah in orhidejah, je v rastlinjaku na ogled izbor necvetočih rastlin, ki so zaradi atraktivnih barv in oblik listov priljubljene kot sobne rastline.
 Ob tropskih lepoticah, ananasovkah in orhidejah, je v rastlinjaku na ogled izbor necvetočih rastlin, ki so zaradi atraktivnih barv in oblik listov priljubljene kot sobne rastline. Sobne rastline so okrasne rastline, ki jih gojimo v posodah v notranjih prostorih. Izvirajo iz različnih območij, vse od deževnih pragozdov do puščav. Njihove potrebe so različne, zato je pri gojenju potrebno zagotoviti primerno nego in pogoje (temperaturo, svetlobo, vlago, primeren substrat itd.). V zadnjem obdobju so sobne rastline pridobile na svoji priljubljenosti, saj lepšajo naše bivalne prostore, v njih čistijo zrak in lahko vplivajo na razpoloženje ljudi. V steklenjak smo umestili necvetoče rastline, ki se uporabljajo kot sobne rastline. Tekom leta bodo na ogled trije različni cikli rastlin, opremljeni z navodili za nego. Ananasovke ali bromelije so srednje velike lončnice z značilnim listnim lijakom in socvetjem na steblu. Domovina teh lončnic je srednja in južna Amerika. To so rastline pragozda, kjer živijo na vejah dreves. En listni lijak požene eno socvetno steblo, ki je zaradi barvastih listkov v okras še nekaj mesecev po tem, ko pravi cvetovi že davno odcvetijo. Matična rastlina ob strani požene »mladiče«, ko se ti okrepijo, »mati« propade. Spomladi, ko so »mladiči« že krepki, je čas za presajanje in razmnožitev.
Tip: Ostale prireditve
Kontakt: Arboretum Volčji Potok                                00 386 1 831 23 45 prireditve@arboretum.si
","https://www.google.com/maps/dir/Current+Location/46.1881,14.6137
https://www.arboretum.si/dogodek/razstava-sobnih-rastlin-ananasovk-in-orhidej/?occurrence=2024-01-01","Monday, 01. January 2024 - Tuesday, 31. December 2024",,,"Radomlje, Arboretum Volčji Potok"
JOŽE FOLTIN - SLIKARSKE METAMORFOZE,"
Vabljeni na Slikarske metamorfoze. 
 Vabljeni na Slikarske metamorfoze.  V svojem slikarstvu se Jože Foltin že desetletja giblje med ustvarjalno napetostjo večnega iskanja in življenjskih preizkušenj ter umirjeno harmonijo in iskreno lepoto upodobljenega. Njegove podobe so kot slikarske metamorfoze intimne komunikacije med mentalnim, čustvenim in fizičnim svetom. So zapletene, a hkrati zelo jasne preobrazbe umetnikovega intelektualnega slikarskega diskurza na področju slovenskega sodobnega slikarstva.   
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4176,15.8697
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/struktura-iluzije-2/","Thursday, 01. February 2024 - Sunday, 31. March 2024",,,"Ptuj, Miheličeva galerija"
Andrej Brumen Čop: Desetletje in več,"
Razstavo del Andreja Brumna Čopa Desetletje in več pripravlja avtor v sodelovanju s kustosom razstave Juretom Kirbišem.
 Razstavo del Andreja Brumna Čopa Desetletje in več pripravlja avtor v sodelovanju s kustosom razstave Juretom Kirbišem. Slike in akvareli so nastajali zelo počasi. Koreninijo v nezavedni sferi avtorja in šele z njihovo uresničitvijo se nakažejo možnosti interpretacije njihove vsebine. Podobe bivajo na različnih nosilcih od grobega platna do krhkega papirja, slikane so v različnih tehnikah, saj je zraven vsebinskih konotacij vsako delo tudi tehnični eksperiment.
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.0439,14.5087
https://www.bazato.si/
https://www.bazato.si/","Thursday, 01. February 2024 - Sunday, 31. March 2024",,,"Ljubljana, Galerija Bažato"
"Fragmenti ljubezni, fragmenti v času","
Trenutki gledališke dvojine, ujeti v fotografski objektiv, bodo strast z gledaliških odrov prenesli na Gallusovo nabrežje. 
 Trenutki gledališke dvojine, ujeti v fotografski objektiv, bodo strast z gledaliških odrov prenesli na Gallusovo nabrežje.  V času pomladnega prebujenja Slovenski gledališki inštitut – Gledališki muzej na spodnjem delu Gallusovega nabrežja predstavlja različne oblike gledališke dvojine skozi fotografsko ujete trenutke spogledljivih pogledov, spletkarskih zapeljevanj in viharnih ljubezenskih prizorov iz slovenskih gledaliških uprizoritev. Avtorja: Ana Perne in Primož Jesenko
Tip: Glasbene prireditve

","https://www.google.com/maps/dir/Current+Location/46.0439,14.5087
https://www.bazato.si/","Thursday, 01. February 2024 - Thursday, 21. March 2024",,,Ljubljana
10 let društva Urbani čebelar,"
Človeka zanimajo čebele vsaj odkar je ozavestil bivanje na tem planetu, in od nekdaj so bile te vsaj v manjši meri prisotne v mestnih okoljih, tudi v naših. Kljub temu je urbano čebelarjenje relativno nov pojem – kot organizirano obliko delovanja ga poznajo v svetovnih metropolah že nekaj desetletij, pri nas pa se je ta besedna zveza uveljavila predvsem v zadnjih desetih letih.
 Človeka zanimajo čebele vsaj odkar je ozavestil bivanje na tem planetu, in od nekdaj so bile te vsaj v manjši meri prisotne v mestnih okoljih, tudi v naših. Kljub temu je urbano čebelarjenje relativno nov pojem – kot organizirano obliko delovanja ga poznajo v svetovnih metropolah že nekaj desetletij, pri nas pa se je ta besedna zveza uveljavila predvsem v zadnjih desetih letih. Društvo Urbani čebelar je bilo ustanovljeno februarja 2014 prav zaradi pomanjkanja posebnih znanj, povezanih s to dejavnostjo. Ustanovljeno je bilo, da si lahko nesebično izmenjujemo izkušnje ter nasvete in prijeme, potrebne za to, da je sobivanje s čebelami v mestih prijetno in da je ta dejavnost trajnostno usmerjena, predvsem z vidika skrbi za ustrezne pašne pogoje, za zdravo naravo, biotsko pestrost in za dobrobit drugih, enako pomembnih opraševalcev v naših okoljih. Vabljeni na razstavo, ki nudi odličen vpogled v pomen njihovega delovanja. 
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.0454,14.5052
https://www.visitljubljana.com/sl/obiskovalci/nacrtujte-svoj-obisk/prireditve/10-let-drustva-urbani-cebelar/","Wednesday, 07. February 2024 - Tuesday, 12. March 2024",,,"Ljubljana, Krakovski nasip"
Matej Bizovičar: Brbotanje po skritih kotičkih Ljubljane,"
Brbotanje Mateja Bizovičarja je zamišljeno kot skupek posameznih postavitev, ki se razprostirajo po celotni Stari Ljubljani od Trubarjeve ulice do Soteske. 
 Brbotanje Mateja Bizovičarja je zamišljeno kot skupek posameznih postavitev, ki se razprostirajo po celotni Stari Ljubljani od Trubarjeve ulice do Soteske.  Vsaka od izbranih lokacij je nosilec lastne zgodbe, ki se navezuje na različne vidike ljubezni. Obiskovalcu Ljubljane se na svojevrstnem vandranju in načrtnem iskanju različnih lokacij Brbotanja odprejo marsikatere zanimive lokacije in ga zapeljejo, da si vzame čas za izgubljanje med slikovitimi kotički Ljubljane. Izbrane lokacije so namenoma nekoliko umaknjene od glavnega obrečnega vrveža; posamezne postavitve kot v zasedi čakajo mimoidočega izza nekoliko temnejših in zakotnejših vogalov, da ga popeljejo v manjše uličice, prehode ali podhode, ki dajejo očarljivemu staremu mestnemu jedru pridih skrivnostnosti. Mestno jedro se tako še enkrat spreminja v čudovito fantazijsko slikanico, k nas vabi, da jo prelistamo. Niti Ljubljančani ne poznamo vseh kotičkov svojega mesta in dnevno hitimo mimo njih, ne da bi jih morda sploh kdaj opazili ali pa jim naklonili zasluženo pozornost.   JATA na Gornjem trguVčasih se s teboj skrijem v oblak, da pozabim, kako bom nekoč moral pasti na zemljo. LEBDENJE na Obrežni steziSredi hrupa dneva zaprem oči, da se potopim v tišino tvojega oceana. RIBOGUNCI na Malem trguSpet v toku bratje moji, sami skupaj spet na poti. ČUVAJI ČASA na Ribjem trguStraža v trenutku večnosti na prehodu v neznane krajine bdi nad tvojimi sanjami o prostem padu. PREPLET v Kastelčevi uliciIn potem čisto zlezem vate, da ne vem več kje se začnem jaz in kje končaš ti. ŠOLSKA AVTOBUSA v SoteskiKo se dokončno iztroši stari dizel, ga naprej poganjata le še otroški smeh in jok. O avtorju: MATEJ BIZOVIČAR (1969, Ljubljana) je v letih 1991–1995 študiral slikarstvo na ALUO v Ljubljani. Od leta 1993 ustvarja v ateljeju v Metelkova mestu. Sodeloval je pri gledališču, na radiu Študent, že preko 20 let je vpet v projekt Hostla Celica. Izdeluje unikatno pohištvo in je nasploh predan delu z lesom. Na likovnem področju se ob slikarstvu ukvarja tudi s kiparstvom, prostorskimi postavitvami in mozaiki. S svojimi svetlobnimi instalacijami je sodeloval na številnih mednarodnih festivalih: Svetlobna gverila, Ljubljana, Slovenija; Skopje Light Art District, Skopje, Makedonija; Vilnius Light Festival, Vilna, Litva; Boras Light Art SE, Island of Light Se, R. o. R. Nova Gorica itn. V Svetlobnem parku ob Gradaščici v Ljubljani pa od pomladi 2023 vsak večer posveti njegov Žarek.
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.053,14.4729
https://www.visitljubljana.com/sl/obiskovalci/nacrtujte-svoj-obisk/prireditve/matej-bizovicar-brbotanje-po-skritih-kotickih-ljubljane/","Thursday, 08. February 2024 - Tuesday, 12. March 2024",,,Ljubljana
Jazz Club Ljubljanski grad,"
Ob zvokih jazza, soula, funka, rocka, bluesa, swinga, hiphopa … boste lahko uživali v nastopih priznanih slovenskih in tujih glasbenikov.
 Ob zvokih jazza, soula, funka, rocka, bluesa, swinga, hiphopa … boste lahko uživali v nastopih priznanih slovenskih in tujih glasbenikov. Najvišja turistična točka prestolnice ima poleg najlepšega razgleda na mesto tudi edinstven Jazz Club Ljubljanski grad. Koncertni večeri ob izbrani pijači in v sproščenem klubskem vzdušju bodo tudi v sezoni 2023/2024 zagotovo pritegnili številne glasbene sladokusce različnih generacij.
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4198,14.5085
https://www.visitljubljana.com/sl/poi/jazz-club-ljubljanski-grad/","Thursday, 08. February 2024 - Tuesday, 12. March 2024",,,"Ljubljana, Ljubljanski grad"
Janez Grošelj: Kozmična privlačnost,"
V tišini Parka Zvezda v Ljubljani se razkriva 'Kozmična Privlačnost', nočna odisejada, kjer se nebesna mističnost združi s poglobljenim motivom ljubezni. 
 V tišini Parka Zvezda v Ljubljani se razkriva 'Kozmična Privlačnost', nočna odisejada, kjer se nebesna mističnost združi s poglobljenim motivom ljubezni.  Ta niz svetlobnih instalacij, poetičnih artikulacij kozmičnih pojavov, ki se razkrivajo kot metafora za večplastno bistvo ljubezni in vabijo opazovalca k raziskovanju njenih globin in minljivi lepoti, razgrnjeni na platnu nočnega neba. Raziskovanje tako služi kot metaforični most med vesoljem in ljubeznijo in ju povezuje na smiseln način: Vesolje, kot končna meja raziskovanja, odraža našo prirojeno radovednost in željo po odkrivanju neznanega, medtem ko je ljubezen potovanje skozi raziskovanja čustev, razumevanje druge osebe in krmarjenje po zapletenostih odnosov. Tako kot vesolje, je lahko tudi ljubezen skrivnostna in polna nepričakovanih odkritij.  1. Meteorska DvojnostMeteorna dvojnost raziskuje dvojno naravo asteroidov v vesolju kot metaforo za nepredvidljive izide ljubezni. Ta alegorična pokrajina prikazuje upodobitve asteroidov na različnih poteh - nekateri predstavljajo grožnjo, drugi skrivajo neizmerna bogastva, simbolizirajoč potencial ljubezni tako za uničenje kot za neizmerno veselje. 2. Zvezdni BrstiZvezdne brste je navdihnil kozmični proces nastajanja zvezd in simbolizira začetne iskrice ljubezni in povezav. Vsebuje številne majhne drobce svetlobe, ki se naključno prižigajo, kar spominja na rojstvo zvezd v prostranem vesolju. 3. Gorečna vztrajnostNaraščajoča in usihajoča svetilnost zvezd imenovanih rdeči velikani ustvarja simfonijo, ki predstavlja prispodobo nenehno spreminjajoče se, a večno goreče strasti, ki v svoji jakosti vseskozi niha. 4. Nebesno ZbiranjeZdruževanje zvezdnih kopic uteleša medsebojno povezanost v odnosih in skupnostih. Simbolizira lepoto kolektivne moči in sija posameznikov, pri čemer vsak edinstveno prispeva k celoti. 5. Bežne SlediMinljivi sij meteorjev, ki je navdihnil to instalacijo, simbolizira prehodne, a pomembne življenjske trenutke. Vleče vzporednice med bežnimi, a neizbrisnimi odtisi ljubezni in minljivimi, a ganljivimi odtisi meteorjev na nočnem nebu. O avtorju: JANEZ GROŠELJ je po izobrazbi magister arhitekture, ki se pospešeno oddaljuje od stavbne projektive in svojo poklicanost odkriva v manjšem in bolj intimnem polju svetlobe in svetlobne umetnosti. Poleg aktivnega ustvarjanja deli svoje tehnično znanje in izkušnje s področja programiranja tudi kot svetovalec in mentor na delavnicah. Na Svetlobni gverili je v zadnjih letih sodeloval z več intermedijskimi projekti: Mesto-skica (z Andrejem Štularjem), Zajezeni, Valoskop, Utrip drevesa. Sodeloval je na festivalih: Skopje Light Art District (NM), Pixxelpoint (SI), Kunigunda (SI), Visual festival (FI), Jyväskylä City of Light, (FI), Turku festival of light, (FI), CestArt festival (SI). Za Mesto-skica sta z Andrejem Štularjem leta 2022 prejela nagrado festivala pixxlepoint.
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.053,14.5039
https://www.visitljubljana.com/sl/obiskovalci/nacrtujte-svoj-obisk/prireditve/janez-groselj-kozmicna-privlacnost/","Friday, 09. February 2024 - Tuesday, 12. March 2024",,,"Ljubljana, Kongresni trg"
